Syl : Freq_in_tokens : Freq_in_corpus
तरअणए : 1 : 351
पआनए : 1 : 351
दओषअ : 1 : 351
नआचयआ : 1 : 351
वईअं : 1 : 351
नअंदई : 1 : 351
खआदई : 1 : 351
जऐनअ : 1 : 350
जआमई : 1 : 350
चआलई : 1 : 350
हऐदअ : 1 : 350
दइलअ : 1 : 350
आवऋ : 1 : 349
मआसइ : 1 : 349
इबअ : 1 : 348
रआभऊ : 1 : 348
नअडए : 1 : 348
धआतऊ : 1 : 347
गओवइ : 1 : 347
यआसअं : 1 : 347
सटओअ : 1 : 346
रएसअ : 1 : 346
सतइतवआ : 1 : 346
तवआतअ : 1 : 346
लईकअ : 1 : 346
तउळअ : 1 : 345
नइरयआ : 1 : 345
रयआतअ : 1 : 345
शरएयअ : 1 : 345
जइबआ : 1 : 345
ऍगअ : 1 : 343
रआडअ : 1 : 343
लइहऊ : 1 : 342
नआतयआ : 1 : 342
हआऊ : 1 : 341
वइततअ : 1 : 341
दइगगअ : 1 : 341
गगअजअ : 1 : 341
हआवई : 1 : 341
कअषटअ : 1 : 340
भओवअ : 1 : 340
बइघअ : 1 : 340
ठअळअ : 1 : 339
हअवअं : 1 : 339
सओसइ : 1 : 339
सइए : 1 : 339
तमअवइ : 1 : 338
णअधअ : 1 : 338
सथअलआ : 1 : 338
नओहअ : 1 : 338
फऑरअ : 1 : 337
झअळअ : 1 : 337
कयआवअ : 1 : 337
जअलए : 1 : 337
कआशइ : 1 : 337
शइतअ : 1 : 337
ळअधआ : 1 : 337
ढअरआ : 1 : 336
चअपरअ : 1 : 336
रआचअ : 1 : 336
रषअणअ : 1 : 336
लओखअं : 1 : 335
रआनअ : 1 : 335
सवअभआ : 1 : 335
शअहई : 1 : 335
हईदअ : 1 : 335
तआचए : 1 : 334
सओनइ : 1 : 334
सइसअ : 1 : 334
जअनयअ : 1 : 334
बअरअं : 1 : 334
वअसथइ : 1 : 334
सअकतई : 1 : 334
वआरषइ : 1 : 334
रषइकअ : 1 : 334
दअंगअ : 1 : 333
भआनअ : 1 : 333
शआचए : 1 : 332
ठओसअ : 1 : 332
ठएकए : 1 : 332
कएदआ : 1 : 332
णअलई : 1 : 331
गएलअं : 1 : 331
रएशई : 1 : 331
अअँ : 1 : 331
सवअरउ : 1 : 331
मओटअ : 1 : 331
ऍकअ : 1 : 331
इचछउ : 1 : 330
चछउकअ : 1 : 330
सऊतरआ : 1 : 330
दऋषटइ : 1 : 330
षटइकओ : 1 : 330
तइकरअ : 1 : 330
परअवई : 1 : 330
वईणअ : 1 : 330
घआचआ : 1 : 330
हआदए : 1 : 329
सअंतई : 1 : 329
नयअवअ : 1 : 329
डइजइ : 1 : 328
जइटअ : 1 : 328
परऔढअ : 1 : 328
सअतकआ : 1 : 328
टअपपआ : 1 : 327
रमअनई : 1 : 327
चअणअ : 1 : 327
ईडअ : 1 : 327
धआरआ : 1 : 326
नअधइ : 1 : 326
भअडअ : 1 : 325
ओलआ : 1 : 325
गउरअ : 1 : 325
टआचयआ : 1 : 325
हइलअ : 1 : 325
ठआमअ : 1 : 325
परएमई : 1 : 325
रईशअ : 1 : 325
घअडआ : 1 : 324
डआमओ : 1 : 324
मओडई : 1 : 324
टओलआ : 1 : 324
शरईरआ : 1 : 324
अशवइ : 1 : 324
शवइनअ : 1 : 324
कईसआ : 1 : 324
बदआतअ : 1 : 324
रअसपअ : 1 : 324
सपअरअ : 1 : 324
लपअवअ : 1 : 323
वअयई : 1 : 323
कअपआ : 1 : 323
रषआपआ : 1 : 323
सआमई : 1 : 322
मईलअ : 1 : 322
शअतरऊ : 1 : 322
णअलआ : 1 : 322
चइनहए : 1 : 322
सअंपउ : 1 : 322
पउषटआ : 1 : 322
षटआतअ : 1 : 322
जआमअ : 1 : 322
शआहऊ : 1 : 322
बरअअँ : 1 : 321
नउकऊ : 1 : 321
ळअलए : 1 : 321
घआचयआ : 1 : 321
धअनयअ : 1 : 321
नयअवआ : 1 : 321
पअंडइ : 1 : 321
अवऐ : 1 : 320
सपअरशअ : 1 : 320
जआचयआ : 1 : 319
बआतई : 1 : 319
वआचयआ : 1 : 319
बअघऊ : 1 : 319
घएतए : 1 : 319
रओहअ : 1 : 319
बआरई : 1 : 319
चआळअ : 1 : 319
लईलआ : 1 : 318
गउगअ : 1 : 318
उभअ : 1 : 318
कअषअ : 1 : 318
लएकअ : 1 : 318
सअऱअ : 1 : 318
सथआनआ : 1 : 317
रईरआ : 1 : 317
गईयअ : 1 : 317
ऍकसअ : 1 : 317
दऔरआ : 1 : 317
रअकओ : 1 : 317
दईपइ : 1 : 316
पइकआ : 1 : 316
अंधरअ : 1 : 316
पअशउ : 1 : 316
खउलआ : 1 : 316
नहआळयआ : 1 : 316
नअरवअ : 1 : 316
रवअसअ : 1 : 316
सउधई : 1 : 314
टएनइ : 1 : 314
तऋतई : 1 : 314
खआरअ : 1 : 314
कअपरअ : 1 : 314
घएहई : 1 : 314
सतरअकरइ : 1 : 314
घआतऊ : 1 : 313
तआचई : 1 : 313
रथआनए : 1 : 313
वइहइ : 1 : 313
हइरई : 1 : 313
जअणऊ : 1 : 313
सकरईनअ : 1 : 313
दऋषटयआ : 1 : 313
डआवयआ : 1 : 312
ठएहई : 1 : 312
खओलयआ : 1 : 312
सथएचयआ : 1 : 312
थओडयआ : 1 : 312
घअतअ : 1 : 312
उभयआ : 1 : 312
यआवइ : 1 : 311
वअरचअ : 1 : 311
रचअसवअ : 1 : 311
इषअ : 1 : 311
कटअरआ : 1 : 311
तइनहई : 1 : 311
वइशलए : 1 : 311
शलएषअ : 1 : 311
तअतआ : 1 : 311
चआरआ : 1 : 310
मऑसकओ : 1 : 310
बअजए : 1 : 310
भआवयअ : 1 : 310
हआगआ : 1 : 310
गआई : 1 : 310
पआठओ : 1 : 310
ठओपआ : 1 : 310
ततवअपऊ : 1 : 309
रएसटऑ : 1 : 309
सटऑरअं : 1 : 309
रअंटअ : 1 : 309
धयअमइ : 1 : 309
वहआवआ : 1 : 309
दआगइ : 1 : 308
गइनए : 1 : 308
लहआधयअ : 1 : 308
अमओ : 1 : 308
मओलअ : 1 : 308
खअडडए : 1 : 308
जउनए : 1 : 308
अशयआ : 1 : 308
छओटए : 1 : 308
कउसतई : 1 : 307
जअतए : 1 : 307
एबअ : 1 : 307
लअकई : 1 : 307
सईआ : 1 : 307
नएचई : 1 : 307
शआलआ : 1 : 307
लअघअ : 1 : 306
इअ : 1 : 306
गअपपआ : 1 : 306
बउदधइ : 1 : 306
नएकटअ : 1 : 306
मआरऊ : 1 : 305
रअनअ : 1 : 305
सईटई : 1 : 305
गआमआ : 1 : 305
ढअणए : 1 : 305
डआनसअ : 1 : 305
ळआवयआ : 1 : 304
जऑनअ : 1 : 304
चइकए : 1 : 304
कऋतयअ : 1 : 304
रइलई : 1 : 304
लईजअ : 1 : 304
उबअ : 1 : 304
लअखई : 1 : 303
वआलए : 1 : 303
रइवआ : 1 : 303
यअंतई : 1 : 303
कऑफई : 1 : 303
सउपरई : 1 : 303
परईमअ : 1 : 303
रटआतअ : 1 : 303
मअसयए : 1 : 303
टरअसटअ : 1 : 303
खअमअ : 1 : 303
मइतआ : 1 : 303
तआभअ : 1 : 303
नइवइ : 1 : 303
वइदआ : 1 : 303
गअललई : 1 : 302
जआदआ : 1 : 302
खअळई : 1 : 302
पओरअ : 1 : 302
सअवइ : 1 : 302
वइसतअ : 1 : 302
सआळअ : 1 : 302
शअपआ : 1 : 302
तईकअ : 1 : 301
पअंपअ : 1 : 301
रथअमअं : 1 : 301
रईचअ : 1 : 300
अदवइ : 1 : 300
बरइटइ : 1 : 300
टइशअ : 1 : 300
नओजअ : 1 : 299
परअदई : 1 : 299
टअचआ : 1 : 299
पएशई : 1 : 299
बदआअं : 1 : 299
कअपइ : 1 : 299
पइलअ : 1 : 299
जएणए : 1 : 299
णएकअ : 1 : 299
जअहआ : 1 : 299
लईतअ : 1 : 298
ऑयअ : 1 : 298
पएशअ : 1 : 298
रइपऊ : 1 : 298
थअंडई : 1 : 298
सपअषटई : 1 : 297
षटईकअ : 1 : 297
नएकआ : 1 : 296
थअळआ : 1 : 296
अंधआ : 1 : 296
नहआळअ : 1 : 296
इकए : 1 : 296
हअददई : 1 : 295
ददईतअ : 1 : 295
रअवयआ : 1 : 295
लआअँ : 1 : 295
अँचअ : 1 : 295
घएतओ : 1 : 294
दएई : 1 : 294
शइबइ : 1 : 294
बइरअ : 1 : 294
भअटअ : 1 : 294
छआतई : 1 : 294
जईपऊ : 1 : 293
कआऱअ : 1 : 293
टअअँ : 1 : 293
अदअ : 1 : 293
गअचयआ : 1 : 293
तवअरइ : 1 : 292
वअरजअ : 1 : 292
एकसपरए : 1 : 292
कसपरएसअ : 1 : 292
पआरकइ : 1 : 292
रकइअं : 1 : 292
तवअचए : 1 : 291
वअकइ : 1 : 291
कइलअ : 1 : 291
चईजअ : 1 : 291
मअकए : 1 : 291
जअतअ : 1 : 291
पअदमअ : 1 : 291
मआरअं : 1 : 291
दआटअ : 1 : 291
वइलयआ : 1 : 291
भओगअ : 1 : 290
मउनआ : 1 : 290
जआडअ : 1 : 289
टआळयआ : 1 : 289
बअचचअ : 1 : 289
चचअनअ : 1 : 289
गअरआ : 1 : 289
रआधयअ : 1 : 289
कऋतरइ : 1 : 289
तरइमअ : 1 : 289
हअसतआ : 1 : 289
कआसआ : 1 : 289
सआसआ : 1 : 289
गऋतअ : 1 : 289
फआशई : 1 : 288
डअखओ : 1 : 288
सनआयऊ : 1 : 288
रआणई : 1 : 288
शइसतअ : 1 : 288
सएकअं : 1 : 288
मअंदई : 1 : 287
मउसलई : 1 : 287
सलईमअ : 1 : 287
नयऊजअ : 1 : 287
टओळई : 1 : 287
रयअवआ : 1 : 286
वआहई : 1 : 286
तऐनआ : 1 : 286
ललईतई : 1 : 286
नआसअ : 1 : 286
वइदए : 1 : 286
धयअरआ : 1 : 286
फइकअ : 1 : 286
तअतवअ : 1 : 286
सतअरई : 1 : 285
रईयअ : 1 : 285
बऐलअ : 1 : 285
दऋषटअ : 1 : 285
डअपई : 1 : 285
डरएसअ : 1 : 285
पउरवई : 1 : 284
कलइकअ : 1 : 284
कआदअं : 1 : 284
सतअवइ : 1 : 284
मअलइ : 1 : 283
ललयआतअ : 1 : 283
दयआनअ : 1 : 283
कएकअ : 1 : 283
दएचए : 1 : 283
मइटअ : 1 : 283
भआषयअ : 1 : 283
कइललआ : 1 : 283
गआणअं : 1 : 282
तअपतअ : 1 : 282
अबदउ : 1 : 282
बदउलअ : 1 : 282
आयआ : 1 : 282
घआतई : 1 : 281
अववअ : 1 : 281
ववअलअ : 1 : 281
रमआतआ : 1 : 281
यअंतआ : 1 : 280
तउकआ : 1 : 280
खअनइ : 1 : 280
नइजअ : 1 : 280
रऊबअ : 1 : 279
बअलसअ : 1 : 279
तएजअ : 1 : 279
जअसवई : 1 : 279
बएरओ : 1 : 279
महआडआ : 1 : 279
पअमउ : 1 : 279
रआखई : 1 : 279
खईवअ : 1 : 279
सइदधई : 1 : 278
बइवअ : 1 : 278
सअंकउ : 1 : 278
मऍनअ : 1 : 278
हअणअ : 1 : 277
कऍपअ : 1 : 277
मअऊ : 1 : 277
पईअं : 1 : 277
मएटअ : 1 : 277
गनइशअ : 1 : 277
वआजआ : 1 : 276
कअरकअ : 1 : 276
रकअरओ : 1 : 276
तवआचयआ : 1 : 276
वऐजञआ : 1 : 276
जञआनइ : 1 : 276
रऍलई : 1 : 276
ढअगअ : 1 : 276
यआपऐ : 1 : 276
तयआबआ : 1 : 276
तवआचई : 1 : 276
डऊतअ : 1 : 275
बअघआ : 1 : 275
घआयअ : 1 : 275
वआडयआ : 1 : 275
हअमअं : 1 : 275
रअंचअ : 1 : 275
गएटअ : 1 : 275
जओरआ : 1 : 275
यअमऊ : 1 : 275
नइषकअ : 1 : 275
षकअरषअ : 1 : 275
दउहए : 1 : 274
डइवहआ : 1 : 274
वहआइ : 1 : 274
कअतयआ : 1 : 274
जआदऊ : 1 : 274
डईवअ : 1 : 273
झआलओ : 1 : 273
कआळयआ : 1 : 273
शआचई : 1 : 273
सअरऊ : 1 : 273
टओमऍ : 1 : 273
मऍटओ : 1 : 273
तएचयआ : 1 : 272
कओठए : 1 : 272
ममऊकआ : 1 : 272
लईगअ : 1 : 271
वआसतऊ : 1 : 271
मआगइ : 1 : 271
वअधअ : 1 : 270
खओटए : 1 : 270
नएलए : 1 : 270
तईकषआ : 1 : 270
मआधअ : 1 : 270
टरएलअ : 1 : 270
अबजअ : 1 : 270
शऔचआ : 1 : 270
मअललअ : 1 : 270
दइसए : 1 : 269
वइलअं : 1 : 269
अपआ : 1 : 269
रटअमए : 1 : 269
रआवअं : 1 : 269
ललआगआ : 1 : 269
रइपओ : 1 : 269
चआरजअ : 1 : 269
हअळअ : 1 : 269
ळअदअ : 1 : 269
पअरवअ : 1 : 269
रवअतअ : 1 : 269
वअसतई : 1 : 268
भईमआ : 1 : 268
जओगअ : 1 : 268
ढअतई : 1 : 268
वअसऊ : 1 : 268
वआचऊ : 1 : 267
चऊनअ : 1 : 267
कउटअ : 1 : 267
डअसअ : 1 : 267
मआनई : 1 : 267
हआरदइ : 1 : 267
रदइकअ : 1 : 267
तआतपउ : 1 : 267
तपउरअ : 1 : 267
तएचअ : 1 : 267
परआदए : 1 : 267
दएशइ : 1 : 267
सतअकषए : 1 : 267
लअनई : 1 : 266
डइशअ : 1 : 266
लआजअ : 1 : 266
अंदरइ : 1 : 266
दरइतअ : 1 : 266
कउतरयआ : 1 : 266
पअतरए : 1 : 265
सओडआ : 1 : 265
भआगयअ : 1 : 265
रडअरअ : 1 : 265
सनएहअ : 1 : 264
यईसकअ : 1 : 264
तयआपरअ : 1 : 264
उददइ : 1 : 264
ददइषटअ : 1 : 264
भऊकअं : 1 : 264
यअसई : 1 : 263
कअवहअ : 1 : 263
रअभअ : 1 : 263
भअणई : 1 : 263
कअनयआ : 1 : 263
टरऍकअ : 1 : 263
भअंडआ : 1 : 263
डआरअ : 1 : 263
खआणए : 1 : 263
लआबअ : 1 : 263
आरटअ : 1 : 262
चऔरअ : 1 : 262
मइलइ : 1 : 262
ळएसअ : 1 : 262
दआरउ : 1 : 262
खआदअ : 1 : 262
रदऐवअ : 1 : 262
चइखअ : 1 : 262
दरआकषअ : 1 : 262
डआगअ : 1 : 261
रइसऑ : 1 : 261
सऑरटअ : 1 : 261
रइझअ : 1 : 261
झअरवहअ : 1 : 261
फआटअ : 1 : 261
परअभऊ : 1 : 261
नआखआ : 1 : 261
लअघउ : 1 : 261
ढअवइ : 1 : 261
सएमआ : 1 : 261
मआरई : 1 : 261
अंकऊ : 1 : 260
ठअरऊ : 1 : 260
रअबअ : 1 : 260
थओरआ : 1 : 260
कषआअं : 1 : 260
सऑफटअ : 1 : 260
फटअवए : 1 : 260
वएअ : 1 : 260
लअकषमअ : 1 : 260
कषमअणअ : 1 : 260
नओखअ : 1 : 260
पओटई : 1 : 259
हएअं : 1 : 259
लआहई : 1 : 259
हइतए : 1 : 259
यउटअ : 1 : 259
मओठअं : 1 : 259
तइभआ : 1 : 259
परआरथअ : 1 : 259
रथअनआ : 1 : 259
तयआबअ : 1 : 259
लओणअ : 1 : 258
चऍमपइ : 1 : 258
मपइयअ : 1 : 258
रगआनए : 1 : 258
घएवऊ : 1 : 258
सऊकषमअ : 1 : 258
धयअवअ : 1 : 258
वअरतई : 1 : 258
षकअरअ : 1 : 258
रआई : 1 : 257
षणअतआ : 1 : 257
हअततई : 1 : 257
गआणए : 1 : 256
बऔदधअ : 1 : 256
पउसअ : 1 : 256
वअंशअ : 1 : 256
मआपतअ : 1 : 256
रटआनए : 1 : 256
वइसतऋ : 1 : 256
सतऋतअ : 1 : 256
इथअं : 1 : 255
परआधयआ : 1 : 255
तवआचआ : 1 : 255
वआयऊ : 1 : 255
मआतआ : 1 : 255
रऑकअ : 1 : 255
जउनई : 1 : 255
जऍकअ : 1 : 254
वआरतआ : 1 : 254
रतआहअ : 1 : 254
बलऑकअ : 1 : 254
कआयआ : 1 : 254
वअसउ : 1 : 254
सउलई : 1 : 254
सतयआचयआ : 1 : 254
जयअभअ : 1 : 254
तएथऊ : 1 : 254
रषआपऊ : 1 : 254
ळआलअं : 1 : 254
बइबअ : 1 : 253
बअटयआ : 1 : 253
रइलआ : 1 : 253
दइवयअ : 1 : 253
टआबअं : 1 : 253
लएनए : 1 : 253
वएडअ : 1 : 253
फलऍटअ : 1 : 253
धआगआ : 1 : 253
झउअं : 1 : 252
टवईटअ : 1 : 252
वआलआ : 1 : 252
उददई : 1 : 252
ददईनअ : 1 : 252
सअंवइ : 1 : 252
ठअपउ : 1 : 251
खयआलअ : 1 : 251
यअशई : 1 : 251
बलऍकअ : 1 : 251
उतआ : 1 : 251
सआचई : 1 : 250
यअकरओ : 1 : 250
फअगआ : 1 : 250
गआणइ : 1 : 250
णइसतआ : 1 : 250
बरअहमअ : 1 : 250
बआपपआ : 1 : 250
सतअवयअ : 1 : 250
घअतआ : 1 : 250
नअजई : 1 : 250
जईकअ : 1 : 250
थवईरआ : 1 : 249
सअआ : 1 : 249
खएचअ : 1 : 249
रधआरअ : 1 : 248
छएडअ : 1 : 248
शइपअ : 1 : 248
कओरए : 1 : 248
रएगआ : 1 : 248
सतअंभअ : 1 : 248
थइए : 1 : 248
परअतआ : 1 : 248
वऑरअ : 1 : 248
ळईलअ : 1 : 247
लओहअ : 1 : 247
रअडए : 1 : 247
खआऊ : 1 : 247
शएलआ : 1 : 247
लआरअ : 1 : 247
वअरगआ : 1 : 247
रगआतअ : 1 : 247
मएसए : 1 : 247
सएजअ : 1 : 247
चएकअ : 1 : 247
णईभऊ : 1 : 247
वइचइ : 1 : 246
ठअलई : 1 : 246
सटएडइ : 1 : 246
मअसथअ : 1 : 246
टऍकसई : 1 : 246
मएघअ : 1 : 246
तइपआ : 1 : 246
टअतओ : 1 : 245
बरआहमअ : 1 : 245
हमअणअ : 1 : 245
ढअकअ : 1 : 245
रओगई : 1 : 245
कईचए : 1 : 245
पलऍनअ : 1 : 245
यओगए : 1 : 245
वयअसअ : 1 : 245
दउतवअ : 1 : 245
रइचइ : 1 : 244
सएकसअ : 1 : 244
ळआचयआ : 1 : 244
कओरइ : 1 : 244
अरपअ : 1 : 244
हऐअं : 1 : 244
दआरपअ : 1 : 244
घआसअ : 1 : 243
तइकइ : 1 : 243
कइटअ : 1 : 243
तअकअं : 1 : 243
गईरअ : 1 : 243
जइओ : 1 : 242
बरइटअ : 1 : 242
ऑटओ : 1 : 242
कईरदअ : 1 : 242
ठअपपअ : 1 : 242
रआशई : 1 : 242
चअवयआ : 1 : 242
यअजअ : 1 : 241
जअवयआ : 1 : 241
सअंबओ : 1 : 241
नइधइ : 1 : 241
धइतवअ : 1 : 241
ळआवई : 1 : 241
अतउ : 1 : 241
णअसए : 1 : 241
गआरडअ : 1 : 241
रडअनअ : 1 : 241
तउरउ : 1 : 241
छअळअ : 1 : 240
यअंसए : 1 : 240
मअजजआ : 1 : 240
षटअपअ : 1 : 240
मईरअ : 1 : 240
नआलआ : 1 : 240
अँटअ : 1 : 240
वहआपआ : 1 : 240
गओलडअ : 1 : 240
लयआचयआ : 1 : 240
गउलअ : 1 : 240
घआई : 1 : 240
रईचइ : 1 : 239
जअकऊ : 1 : 239
डउलअ : 1 : 239
वआटऊ : 1 : 239
मऋतयउ : 1 : 239
कअरओ : 1 : 239
नइरबअं : 1 : 239
रबअंधअ : 1 : 239
जएपअ : 1 : 239
डइसकअ : 1 : 239
रधआरइ : 1 : 239
टइळअ : 1 : 239
गरअहआ : 1 : 238
कअबआ : 1 : 238
मओदअ : 1 : 238
कअळआ : 1 : 238
शओधऊ : 1 : 238
नएकशअ : 1 : 238
गआरई : 1 : 238
नअचआ : 1 : 238
सउगअं : 1 : 238
सआधए : 1 : 238
ढअतआ : 1 : 237
रधअशअ : 1 : 237
पऑवअ : 1 : 237
रआकअ : 1 : 237
णअसअं : 1 : 237
लएकटरऑ : 1 : 237
कटरऑनइ : 1 : 237
नअफआ : 1 : 237
कइडअ : 1 : 236
रओलअ : 1 : 236
मअमअ : 1 : 236
मआरउ : 1 : 236
रउतई : 1 : 236
एजअं : 1 : 235
जअंटअ : 1 : 235
कआतआ : 1 : 235
कषआतई : 1 : 235
अंकयअ : 1 : 235
पएनशअ : 1 : 235
नशअनअ : 1 : 235
लइलआ : 1 : 235
उणअ : 1 : 235
खओदअ : 1 : 235
चअतओ : 1 : 235
मअंगए : 1 : 235
पईसई : 1 : 234
जइतए : 1 : 234
टआइ : 1 : 234
डरआइ : 1 : 234
पअननआ : 1 : 234
ननआसअ : 1 : 234
छओटई : 1 : 234
नएचआ : 1 : 234
सअई : 1 : 233
सउपरइ : 1 : 233
लआबई : 1 : 233
भइडए : 1 : 233
लअरसअ : 1 : 233
फअरआ : 1 : 232
समअरअ : 1 : 232
मइकसअ : 1 : 232
पओटआ : 1 : 232
टईकए : 1 : 232
पऑलइ : 1 : 232
धउमए : 1 : 231
तअमओ : 1 : 231
जअणई : 1 : 231
गइतई : 1 : 231
पउरणअ : 1 : 231
सअंजई : 1 : 231
पआयउ : 1 : 231
परअतयउ : 1 : 231
तयउततअ : 1 : 231
खअभआ : 1 : 231
भआलअ : 1 : 231
खअडआ : 1 : 230
सअमरआ : 1 : 230
मरआटअ : 1 : 230
ठअयआ : 1 : 230
दयआरथइ : 1 : 230
रथइनई : 1 : 230
कअडअं : 1 : 230
कषअतए : 1 : 230
तएखआ : 1 : 230
दउरमइ : 1 : 230
रमइळअ : 1 : 230
आजओ : 1 : 230
जओबआ : 1 : 230
गईचअ : 1 : 229
उरफअ : 1 : 229
महअणए : 1 : 229
टअदआ : 1 : 229
पउषपअ : 1 : 229
रआधआ : 1 : 229
धआकऋ : 1 : 229
लआदअ : 1 : 228
ठआचयआ : 1 : 228
वआढए : 1 : 228
ढएलअ : 1 : 228
सउळए : 1 : 228
डअफए : 1 : 228
यअनइ : 1 : 228
शइषअ : 1 : 228
टरआनसअ : 1 : 228
महअणउ : 1 : 227
णउनअ : 1 : 227
बऍगअ : 1 : 227
ढएचअ : 1 : 227
रशअवइ : 1 : 227
नइषठआ : 1 : 227
कलआसअ : 1 : 227
बएपअ : 1 : 227
दइनए : 1 : 227
नएशअ : 1 : 227
रदऐवआ : 1 : 227
हअरऊ : 1 : 227
कऍनसअ : 1 : 227
नसअरअ : 1 : 227
शइरडई : 1 : 226
टइवहअ : 1 : 226
तयआपए : 1 : 226
परइयअं : 1 : 226
यअतआ : 1 : 226
णअणअं : 1 : 226
सअंलअ : 1 : 225
ळआपअ : 1 : 225
वइणआ : 1 : 225
मआलई : 1 : 225
लईचअ : 1 : 225
जञआनए : 1 : 225
रदएशआ : 1 : 225
चअलआ : 1 : 224
पइणयआ : 1 : 224
मआतओ : 1 : 224
तओशरई : 1 : 224
वअचअ : 1 : 224
हअनइ : 1 : 224
परअलअं : 1 : 224
पऊरतअ : 1 : 224
रतअतआ : 1 : 224
खआनआ : 1 : 224
वअढअं : 1 : 223
लओणई : 1 : 223
चआकऊ : 1 : 223
इमरआ : 1 : 223
मरआनअ : 1 : 223
धउळए : 1 : 223
सईमए : 1 : 223
यअदअ : 1 : 222
कएतई : 1 : 222
दऐनअं : 1 : 222
नअंदइ : 1 : 222
पअनइ : 1 : 222
रआफए : 1 : 222
फएलअ : 1 : 222
लआचयआ : 1 : 222
चआयआ : 1 : 221
कअंटए : 1 : 221
टएनअ : 1 : 221
रवअकआ : 1 : 221
रवओतकऋ : 1 : 221
भइषए : 1 : 221
षएकअ : 1 : 221
शरईकआ : 1 : 221
पएअं : 1 : 221
कऔटउ : 1 : 221
बइकअ : 1 : 221
कऍमपअ : 1 : 221
भऊकअ : 1 : 221
मउककआ : 1 : 220
ककआमअ : 1 : 220
एवहअ : 1 : 220
कआवयअ : 1 : 220
रमअनअ : 1 : 220
सअंवअ : 1 : 219
सउसअ : 1 : 219
रअलयआ : 1 : 219
डऊअं : 1 : 219
गऔतअ : 1 : 219
तअमअ : 1 : 219
रऑयअ : 1 : 218
मअवए : 1 : 218
अंचइ : 1 : 218
फरएअं : 1 : 218
थओरअ : 1 : 218
टअसफओ : 1 : 218
सअववआ : 1 : 217
बअंधऊ : 1 : 217
दअसयआ : 1 : 217
सयआअं : 1 : 217
यआभऊ : 1 : 217
भइवअं : 1 : 216
वअंडई : 1 : 216
रअगरअ : 1 : 216
खउलए : 1 : 216
नइववअ : 1 : 216
ववअळअ : 1 : 216
हअणए : 1 : 216
शअनआ : 1 : 215
छअगअ : 1 : 215
गअनअ : 1 : 215
ळआतई : 1 : 215
उधअ : 1 : 215
गअतअं : 1 : 215
तअभए : 1 : 214
यआठइ : 1 : 214
चइतरई : 1 : 214
तरईकअ : 1 : 214
घआणअ : 1 : 214
कअनइ : 1 : 214
ढओलअ : 1 : 214
वअढअ : 1 : 214
शओषअ : 1 : 214
भऔतइ : 1 : 214
सइमअ : 1 : 213
डअदअ : 1 : 213
कऐदअ : 1 : 213
नअए : 1 : 213
सआमऊ : 1 : 213
मऊहइ : 1 : 213
हइकअ : 1 : 213
आझआ : 1 : 213
झआदअ : 1 : 213
सअफअ : 1 : 213
रअचअं : 1 : 213
रआहआ : 1 : 212
हआवए : 1 : 212
अंहऊ : 1 : 212
कआपऊ : 1 : 212
पऊसअ : 1 : 212
कआरतइ : 1 : 212
रतइकअ : 1 : 212
बअवइ : 1 : 212
षठआपअ : 1 : 212
बअसए : 1 : 212
सएसअ : 1 : 212
लइखआ : 1 : 212
नएपआ : 1 : 211
तआगउ : 1 : 211
फआरमअ : 1 : 211
हइनई : 1 : 211
रआशआ : 1 : 211
सरओतअ : 1 : 211
वयअसतअ : 1 : 210
रईसअ : 1 : 210
गरईनअ : 1 : 210
धयआनअ : 1 : 210
ओततअ : 1 : 210
शऊटइ : 1 : 210
टइअं : 1 : 210
हएमअं : 1 : 210
तआमइ : 1 : 210
ळअनआ : 1 : 210
नआडऊ : 1 : 210
डअरए : 1 : 210
सटईलअ : 1 : 210
सपअरधअ : 1 : 210
रधअकअ : 1 : 210
वआवए : 1 : 210
नइलए : 1 : 210
लएशअ : 1 : 210
भइजअ : 1 : 210
सअपओ : 1 : 209
सइगनअ : 1 : 209
गनअलअ : 1 : 209
डओसअ : 1 : 209
मअतसयअ : 1 : 209
ठईकअ : 1 : 209
कआऊ : 1 : 209
भअयअं : 1 : 209
यअंकअ : 1 : 209
सअफआ : 1 : 208
सउधदआ : 1 : 208
जईपआ : 1 : 208
तअरकअ : 1 : 208
जउनआ : 1 : 208
तअशआ : 1 : 208
सअलअं : 1 : 207
बआयओ : 1 : 207
गअपपअ : 1 : 207
लइए : 1 : 207
लऊकअ : 1 : 207
ळएतई : 1 : 206
षअजञअ : 1 : 206
कइयआ : 1 : 206
गऔरई : 1 : 206
हअरउ : 1 : 206
रउखअ : 1 : 206
एकशअ : 1 : 205
मइमई : 1 : 205
मउहऊ : 1 : 205
हऊरतअ : 1 : 205
तआजयआ : 1 : 205
खउददअ : 1 : 205
बलऑगअ : 1 : 205
डअफओ : 1 : 205
कउडआ : 1 : 205
नइशआ : 1 : 205
शआणआ : 1 : 205
तइथऊ : 1 : 205
खइडअ : 1 : 205
तइचअं : 1 : 204
सआधऊ : 1 : 204
खउलयआ : 1 : 204
आकऋ : 1 : 204
वरअतआ : 1 : 204
यआवई : 1 : 203
दइवए : 1 : 203
रअचइ : 1 : 203
चइटअ : 1 : 203
टअणई : 1 : 203
णईसअ : 1 : 203
पउरऊ : 1 : 203
रऊषअ : 1 : 203
परअवअ : 1 : 203
वअकतए : 1 : 203
मआमआ : 1 : 203
नअधअ : 1 : 203
वऑटअ : 1 : 203
